michael echanis	american	none	"Michael Dick Echanis was an American enlisted soldier and self-styled ""soldier of fortune"". In 1970, he served briefly in ""C"" Company, 75th Ranger Regiment Infantry in Vietnam. Echanis then made his living as a martial artist, writer and editor. Wikipedia"
michael everson	american	none	"Michael Everson is an American and Irish linguist, script encoder, typesetter, font designer, and publisher. He runs a publishing company called Evertype, through which he has published over a hundred books since 2006. Wikipedia"
michael finley	american	none	Michael Howard Finley is an American retired professional basketball player and current film producer and also Vice President of Basketball Operations for the Dallas Mavericks. He played 15 seasons in the National Basketball Association. Wikipedia
michael finton	american	none	"Michael C. Finton, also known as Talib Islam, is an American convert to Islam and a part-time cook who attempted to bomb the Paul Findley Federal Building and the adjacent offices of Congressman Aaron Schock in downtown Springfield, Illinois, on... Wikipedia"
michael g. mccaffery	american	none	"Michael G. McCaffery is chairman and managing director of Makena Capital Management. He was previously the president and CEO of the Stanford Management Company, which oversees the Stanford University Endowment. Wikipedia"
michael gargiulo	american	none	"Michael Thomas Gargiulo is a convicted serial killer. He moved to California in the 1990s and has been nicknamed the ""Hollywood Ripper"". Wikipedia"
michael graubart levin	american	none	"Michael Graubart Levin is an American, New York Times best-selling author. On January 20, 2012, Michael appeared as a guest entrepreneur on the ABC Television show Shark Tank. Wikipedia"
michael holper	american	none	"Michael Holper is a former Filipino-American professional basketball player. Born in Norfolk, Virginia, he last played for the San Miguel Beermen. He plays the power forward and center positions. Holper is known to be a defensive player. Wikipedia"
michael j. cinquemani	american	none	"Michael J. Cinquemani, Writer: First Wave. ... Contribute to IMDb. Add a bio, trivia, and more. Update information for Michael J. Cinquemani ». More at IMDbPro ..."
michael kahn (theatre director)	american	none	"Michael Kahn is an American theatre director and drama educator. He has, since 1986, been the Artistic Director of the Shakespeare Theatre Company in Washington, D.C.. He held the position of Richard Rodgers Director of the Drama Division of the Juilliard School from 1992 to 2006."
michael kors	american	none	"Shop the official Michael Kors USA online shop for jet set luxury: designer handbags, watches, shoes, clothing & more. Receive free shipping and returns on ...SaleHandbagsWatchesWomen'sNew To SaleNew Arrivals"
michael morton (criminal justice)	american	none	"Michael Morton is an American who was wrongfully convicted in 1987 in a Williamson County, Texas court of the 1986 murder of his wife Christine Morton. Wikipedia"
michael n. hall	american	none	"Michael Nip Hall is an American and Swiss molecular biologist and Professor at the Biozentrum University of Basel, Switzerland. Wikipedia"
michael prescott	american	none	"Michael Prescott is a contemporary American, New York Times bestselling writer of crime fiction. Wikipedia"
michael robertson (tennis)	american	none	"Michael Robertson is a former South African-American, professional tennis player. Robertson attended the University of Miami. He was the 1981 French Open Junior doubles winner. Wikipedia"
michael rudman	american	none	Michael Rudman is an American theatre director. Wikipedia
michael schrom	american	none	NEWS: Jennifer Davick wins Food Porn Award for Black Sesame in the NYC Food Film Fest 2019! Directors. Michael · Ahad · Swell · Jennifer · Todd. About · Michael · Michael Schrom · Contact
michael shelley (mathematician)	american	none	Michael J. Shelley is an American applied mathematician who works on the modeling and simulation of complex systems arising in physics and biology. Wikipedia
michael yeargan	american	none	"Michael H. Yeargan is an American set designer for theatre and opera. Yeargan is a professor of Stage Design at the Yale School of Drama and has designed for opera companies all over the world, including the Washington Opera and the Dallas Opera. Wikipedia"
michael young (basketball)	american	none	Michael Wayne Young is an American retired professional basketball player. He had a 15-year playing career spent in the National Basketball Association and overseas. He was most recently the director of basketball operations and performance... Wikipedia
michele granger	american	none	"Michele Marie Granger is an American, former collegiate 4-time NCAA Division I First Team All-American and medal winning Olympian, left-handed softball pitcher originally from Placentia, California. She played four seasons, over five years, for... Wikipedia"
michelle do	american	none	"Michelle Do is a Vietnamese-American table tennis player from Milpitas, California. At age 17, Do became the youngest ever member of the U.S. Women’s Table Tennis Team, for the 2000 Summer Olympics. She attended Notre Dame High School. Wikipedia"
michelle dorrance	american	none	"Michelle Dorrance is a MacArthur ""Genius Grant""—winning American tap dancer, performer, choreographer, teacher and director. She is the Founder and Artistic Director of Dorrance Dance. Wikipedia"
michelle edwards (basketball)	american	none	"Michelle Edwards is an American retired professional women's basketball player. She was a member of the United States women's national basketball team, that claimed the bronze medal at the 1991 Pan American Games in Havana, Cuba. Edwards was born... Wikipedia"
michelle mccool	american	none	"Michelle Leigh Calaway is an American retired professional wrestler. She is best known for her time with WWE, where she is a former two-time WWE Divas Champion and a two-time WWE Women's Champion. McCool originally worked as a middle school... Wikipedia"
michelle torres	american	none	Hello! I am an Assistant Professor in the Department of Political Science at Rice University.
mickey hawks	american	none	"David Michael ""Mickey"" Hawks was an American rockabilly singer and pianist, whose best remembered record, ""Bip Bop Boom"", has been included on many compilations of the genre after years as a collectible record. He was born in Thomasville, North... Wikipedia"
mickey in arabia	american	none	6.6/10 · IMDb Mickey in Arabia is a 1932 American animated short film produced by Walt Disney Productions and released by Columbia Pictures. This was also the final cartoon in the Mickey Mouse series to be released by Columbia Pictures. Walt Disney plays Mickey... Wikipedia
mickey mcmahan	american	none	Mickey McMahan was an American born big band musician who played with the Lawrence Welk orchestra from 1966 to 1982. His instrument was the trumpet. Wikipedia
mickey mouse (tv series)	american	none	"8/10 · IMDb 6.7/10 · TV.com Mickey Mouse heads off on some exciting adventures and finds himself in fun, silly situations in different settings."
mickey s. michaels	american	none	Mickey S. Michaels was an American set decorator. He was nominated for two Academy Awards in the category Best Art Direction. Wikipedia
mickey simpson	american	none	"Mickey Simpson was an American supporting actor of burly roles, probably most familiar as ""Sarge,"" the bigoted diner owner in the 1956 film, Giant. He appeared in over 175 films and television episodes. Wikipedia"
mickey's fire brigade	american	none	"7.6/10 · IMDb 6.3/10 · FilmAffinity Mickey's Fire Brigade is a 1935 American animated short film produced by Walt Disney Productions and released by United Artists. The cartoon stars Mickey Mouse, Donald Duck, and Goofy employed as firefighters responding to a hotel fire. Wikipedia"
