secret decoder ring	device	hypernym
proxyshare	network	hypernym
xml	plain old xml	hyponym
newdes	cipher	hypernym
discard protocol	service	hypernym
digital rights management	technologies	hypernym
data	plain text	hyponym
information	plaintext	hyponym
software	planetarium software	instance
ddos attacks during the october 2011 south korean by-election	attacks	hypernym
tuxedo (software)	platform	concept
software	planta project	instance
category	platform as a service	instance
great cipher	cipher	hypernym
differentiated security	form	hypernym
server	playchess	instance
firmware	playstation 3 system software	instance
defender	assimiou touré	instance
debian gnu/kfreebsd	system	concept
army chief information officer/g-6	role	concept
ibm	descent: freespace – the great war	instance
codec	extended adaptive multi-rate – wideband	instance
email	forté agent	instance
pda	ikôn	instance
spoonwep/wpa	gui	concept
wpa	milan jovanović (strongman)	instance
umts security	’	hypernym
mark karpelès	ceo	concept
bernhard m. hämmerli	scientist	concept
hacker	nguyễn quang huy	instance
security	operation sicilian vespers (1992–98)	instance
z39.50	client–server	hypernym
nemzeti információs infrastruktúra fejlesztési intézet	institute	concept
enduro/x	platform	concept
iso/iec 24727	standard	hypernym
iso/iec 20248	specification	hypernym
iso/iec jtc 1/sc 22	subcommittee	hypernym
iso/iec jtc 1/sc 37	subcommittee	hypernym
iso/iec 9126	standard	hypernym
time/memory/data tradeoff attack	attack	hypernym
/dev/random	file	hypernym
tcp/ip stack fingerprinting	collection	hypernym
iso/iec 27040	part	hypernym
iso/tc 223	committee	hypernym
s/mime	standard	hypernym
iso/iec 9797-1	standard	hypernym
iso/iec 27006	information	hypernym
h*commerce: the business of hacking you	series	hypernym
tübi̇tak informatics and information security research center	center	hypernym
an/vrc-12	element	hypernym
http/2	version	hypernym
software	orchidée	instance
ibm system/36	minicomputer	concept
vigenère cipher	method	concept
an/arc-210	family	concept
a5/1	cipher	concept
software	orchidée	instance
software	open-sankoré	instance
cryptosystem	naccache–stern cryptosystem	instance
cryptosystem	naccache–stern knapsnack cryptosystem	instance
netbios over tcp/ip	protocol	hypernym
vladimir petercă	theologian	hypernym
spyware	spybot – search & destroy	instance
hacker	rafael núñez (hacker)	instance
an/cyz-9	generator	hypernym
er=epr	conjecture	hypernym
wireless@sg	programme	hypernym
iso/iec 27002	information	hypernym
iso/iec 27001 lead implementer	certification	hypernym
iso/iec jtc 1	committee	hypernym
naccache–stern cryptosystem	cryptosystem	hypernym
.hack//sign	series	hypernym
naccache–stern knapsack cryptosystem	cryptosystem	hypernym
virtual cluster switching	layer	hypernym
1260 (computer virus)	virus	concept
sender policy framework	system	hypernym
list of mergers and acquisitions by citrix	company	hypernym
firmware	playstation 4 system software	instance
firmware	playstation portable system software	instance
dvd region code	technique	hypernym
file server	computer	hypernym
microsoft forefront threat management gateway	router	concept
internet control message protocol	protocols	hypernym
server	pleasant password server	instance
supercomputer	pleiades (supercomputer)	instance
java (programming language)	language	hypernym
telecommunications (interception and access) amendment (data retention) act 2015	act	hypernym
application defined network	network	hypernym
software	pmwiki	instance
server	pocketvnc	instance
mambo (software)	system	concept
varonis systems	company	concept
system	pocketzip	hyponym
rambutan (cryptography)	family	concept
intel core	name	concept
man-on-the-side attack	form	hypernym
deepnet explorer	browser	hypernym
category	points classification	hyponym
middleware analyst	engineers	hypernym
capability-based security	concept	hypernym
data	point-to-point protocol	hyponym
software	polygon cruncher	instance
cipher	polygraphic substitution	instance
windows 2000	system	concept
nimbus (cipher)	cipher	hypernym
safetylit	database	concept
server	pool element	hyponym
server	poorman	instance
enrupt	cipher	hypernym
compiler	portable c compiler	instance
iloveyou	worm	concept
server	posadis	instance
obfuscated tcp	proposal	hypernym
database	postcode address file	instance
firestarter (firewall)	tool	concept
nitol botnet	botnet	concept
lazy initialization	tactic	hypernym
locklizard	company	concept
internet key exchange	protocol	hypernym
security	postini	instance
polkit	component	hypernym
pmwiki	software	concept
transport layer security channel id	extension	hypernym
ios sdk	kit	hypernym
cryptocurrency	potcoin	instance
tcpdf	class	hypernym
helix software company	city	concept
domain registration	process	hypernym
multiple independent levels of security	architecture	hypernym
software-defined networking	approach	hypernym
codec	pots codec	instance
capstone (cryptography)	united	hypernym
authorization	power of attorney	hyponym
frequency-hopping spread spectrum	method	hypernym
software	power systems cad	instance
server	powerdns	hyponym
software	poweresim	instance
software	pp3	instance
presentation layer	layer	hypernym
sun management center	system	concept
emulator	ppsspp	instance
organization	prague security studies institute	instance
cipher	present (cipher)	hyponym
fasta format	format	hypernym
marcia hofmann	attorney	concept
communications security establishment	government	hypernym
encryption	pretty good privacy	hyponym
guard (information security)	device	hypernym
computer ethics	part	hypernym
general data protection regulation	regulation	hypernym
emulator	previous (emulator)	hyponym
software	prezi	instance
european information technologies certification	knowledge	hypernym
avg technologies	company	hypernym
netcentrics	division	hypernym
computer	primary domain controller	hyponym
windows firewall	component	hypernym
dynamic defence	concept	hypernym
comparison of file synchronization software	list	hypernym
unik	foundation	hypernym
computer	primary domain controller	hyponym
tom cross (computer security)	expert	concept
buypass	authority	concept
domain name system	system	hypernym
cryptocurrency	primecoin	instance
simile (computer virus)	virus	concept
proxy re-encryption	cryptosystems	hypernym
multilevel security	application	hypernym
tony hoare	scientist	concept
open control architecture	architecture	hypernym
security information management	term	hypernym
cryptanalysis	study	hypernym
mitre corporation	organization	concept
supercomputer	primehpc fx10	instance
internet bottleneck	places	hypernym
pre-installed software	software	hypernym
list of transformers film series cast and characters	list	hypernym
password safe	program	hypernym
gifar	malware	concept
evidence management	administration	hypernym
steganography	printer steganography	hyponym
telesign	company	concept
software	privacy software	hyponym
software	privacy software	hyponym
cabir (computer worm)	worm	concept
proof of concept	realization	hypernym
generic security services application program interface	interface	hypernym
methodology	probabilistic risk assessment	hyponym
cryptographic module testing laboratory	laboratory	hypernym
java authentication and authorization service	implementation	hypernym
policy	processor sharing	hyponym
server	proftpd	instance
authorization	program test authority	hyponym
cyber storm exercise	exercise	concept
brickhouse security	york	hypernym
hardware random number generator	device	hypernym
authorization	project avocado	instance
smurf attack	attack	hypernym
napster	name	concept
norton liveupdate	application	concept
software	project kickstart	instance
mobile security deployment	unit	hypernym
ieee 802.22	standard	hypernym
reconfigurable computing	architecture	hypernym
database	clinical data repository	hyponym
software	project naptha	instance
list of products based on freebsd	products	hypernym
emulator	project64	instance
control	distributed concurrency control	hyponym
software	projectmanager.com	instance
software	projekt dyabola	instance
network level authentication	technology	hypernym
keith winstein	scientist	concept
quic	protocol	hypernym
automated driving system	system	hypernym
casino (computer virus)	virus	concept
gnumail	source	concept
software	projektron bcs	instance
source code virus	subset	hypernym
software	proprietary software	hyponym
companionlink	contact	concept
facebook graph search	engine	concept
software	prorealtime	instance
server	prosody (software)	instance
doxbin	document	concept
database	protein structure database	hyponym
appliance	data monitoring switch	hyponym
emulator	proterm	instance
tokenization (data security)	process	hypernym
gsoap	c	concept
australian security intelligence organisation	service	concept
document	protocol implementation conformance statement	hyponym
system	protocol-based intrusion detection system	hyponym
media block	component	hypernym
mossack fonseca	firm	concept
server	proxy server	hyponym
open shortest path first	protocol	hypernym
server	ps3 media server	instance
emulator	psemu pro	instance
server	pseudoserver	hyponym
postini	security	concept
functional sourcing	agreement	hypernym
wordpress	system	hypernym
pda	psion revo	instance
auslogics antivirus	application	concept
pda	psion series 5	instance
national information assurance certification and accreditation process	process	hypernym
forward-confirmed reverse dns	configuration	hypernym
universal disk format	profile	hypernym
canonicalization	process	hypernym
software	public domain software	hyponym
internet explorer 9	version	concept
software	public domain software	hyponym
geo-blocking	practice	hypernym
security administrator tool for analyzing networks	scanner	hypernym
seattle privacy coalition	group	concept
database	centralized database	hyponym
document	public key certificate	hyponym
batch cryptography	area	hypernym
techtarget	company	concept
countermeasure	measure	hypernym
software	pumplinx	instance
deep packet inspection	form	hypernym
shareaza	file	concept
server	pure-ftpd	instance
